creditCardAccountId,customerId,organizationId,organizationName,billId,dueDate,billTotalAmount,billTotalAmountCurrency,billMinimumAmount,billMinimumAmountCurrency,isInstalment,financeCharges,payments
0c6a09c1-4757-4c18-b4bf-5216648a9032,571.596.480-01,a81729b5-ec71-4552-b4b1-26931c130154,Instituição Financeira 04,01eb990e-2263-427c-8546-162193fa4398,2021-07-10,130938.57,BRL,130938.67000000001,BRL,false,,
0c6a09c1-4757-4c18-b4bf-5216648a9032,571.596.480-01,a81729b5-ec71-4552-b4b1-26931c130154,Instituição Financeira 04,11e82ce5-9b93-4cf8-8312-5392c1e3c3e0,2021-12-10,105902.70000000003,BRL,105902.80000000003,BRL,false,,
0c6a09c1-4757-4c18-b4bf-5216648a9032,571.596.480-01,a81729b5-ec71-4552-b4b1-26931c130154,Instituição Financeira 04,bfb85e92-59c1-4a6c-9aab-327c8804c832,2021-04-10,52765.34,BRL,52765.439999999995,BRL,false,,
0c6a09c1-4757-4c18-b4bf-5216648a9032,571.596.480-01,a81729b5-ec71-4552-b4b1-26931c130154,Instituição Financeira 04,87f523ab-5dbf-4cf6-98ae-88ef51ef2c55,2021-09-10,47840.49000000001,BRL,47840.59000000001,BRL,false,,
0c6a09c1-4757-4c18-b4bf-5216648a9032,571.596.480-01,a81729b5-ec71-4552-b4b1-26931c130154,Instituição Financeira 04,3c3d58c0-7109-429c-b96a-739118dcf684,2021-06-10,79105.28999999998,BRL,79105.38999999998,BRL,false,,
0c6a09c1-4757-4c18-b4bf-5216648a9032,571.596.480-01,a81729b5-ec71-4552-b4b1-26931c130154,Instituição Financeira 04,4e6afd69-a7e1-477a-98a0-170d349b7a24,2021-11-10,74544.39,BRL,74544.49,BRL,false,,
0c6a09c1-4757-4c18-b4bf-5216648a9032,571.596.480-01,a81729b5-ec71-4552-b4b1-26931c130154,Instituição Financeira 04,63a9bde7-27e4-43cd-a172-2f34ce1c0124,2021-02-10,72945.27,BRL,72945.37000000001,BRL,false,,
0c6a09c1-4757-4c18-b4bf-5216648a9032,571.596.480-01,a81729b5-ec71-4552-b4b1-26931c130154,Instituição Financeira 04,c07fbb1f-a66c-4a86-87d7-5a3c5ed0b5e8,2021-03-10,58236.970000000016,BRL,58237.070000000014,BRL,false,,
0c6a09c1-4757-4c18-b4bf-5216648a9032,571.596.480-01,a81729b5-ec71-4552-b4b1-26931c130154,Instituição Financeira 04,40445606-c162-4514-adf3-8e9b982fb418,2021-08-10,74348.15999999999,BRL,74348.26,BRL,false,,
0c6a09c1-4757-4c18-b4bf-5216648a9032,571.596.480-01,a81729b5-ec71-4552-b4b1-26931c130154,Instituição Financeira 04,f948c718-1996-420d-bfa7-841e9ad8f108,2021-10-10,74476.75999999998,BRL,74476.85999999999,BRL,false,,
0c6a09c1-4757-4c18-b4bf-5216648a9032,571.596.480-01,a81729b5-ec71-4552-b4b1-26931c130154,Instituição Financeira 04,ebab6ad7-4702-4507-8f7c-979ab1a07de2,2021-05-10,72790.27999999998,BRL,72790.37999999999,BRL,false,,
0c6a09c1-4757-4c18-b4bf-5216648a9032,571.596.480-01,a81729b5-ec71-4552-b4b1-26931c130154,Instituição Financeira 04,ff034fa1-3728-4b67-8c6a-d257ec9f0568,2021-01-10,5286.05,BRL,5286.150000000001,BRL,false,,
481347d7-cf8e-4a68-9451-3e478ab2978f,312.738.890-33,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,e52ccb9c-8b64-4ce3-9f4f-2064788336b9,2021-04-10,52051.03999999999,BRL,52051.13999999999,BRL,false,,
481347d7-cf8e-4a68-9451-3e478ab2978f,312.738.890-33,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,c377a06b-a84e-4d4d-9cc7-3f1d30bde6bc,2021-10-10,63153.869999999995,BRL,63153.969999999994,BRL,false,,
481347d7-cf8e-4a68-9451-3e478ab2978f,312.738.890-33,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,0f00b30e-46af-4727-8f24-c0a75f772a2a,2021-07-10,30099.630000000005,BRL,30099.730000000003,BRL,false,,
481347d7-cf8e-4a68-9451-3e478ab2978f,312.738.890-33,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,e6fe6072-0210-40bc-b5a7-a3d9b7ba2fff,2021-12-10,50745.83,BRL,50745.93,BRL,false,,
481347d7-cf8e-4a68-9451-3e478ab2978f,312.738.890-33,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,b17b327d-bf6f-4d70-affb-79df8d172306,2021-05-10,58579.60999999999,BRL,58579.70999999999,BRL,false,,
481347d7-cf8e-4a68-9451-3e478ab2978f,312.738.890-33,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,d365fe8d-3c68-42a2-ac64-4e10023d5502,2021-11-10,58272.46999999999,BRL,58272.569999999985,BRL,false,,
481347d7-cf8e-4a68-9451-3e478ab2978f,312.738.890-33,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,0c3b7898-34e8-481a-9e0b-5bf08348f530,2021-09-10,63068.27,BRL,63068.369999999995,BRL,false,,
481347d7-cf8e-4a68-9451-3e478ab2978f,312.738.890-33,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,8f792782-fbf8-446f-bea2-6c9d73d70307,2021-08-10,34584.44,BRL,34584.54,BRL,false,,
481347d7-cf8e-4a68-9451-3e478ab2978f,312.738.890-33,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,c3498662-3c5b-4148-be7d-1c6f2af9f027,2021-06-10,28761.799999999996,BRL,28761.899999999994,BRL,false,,
481347d7-cf8e-4a68-9451-3e478ab2978f,312.738.890-33,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,4e6c23f7-93e0-4e80-aaab-34b27074ee21,2021-03-10,50433.49999999999,BRL,50433.59999999999,BRL,false,,
481347d7-cf8e-4a68-9451-3e478ab2978f,312.738.890-33,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,c9fc9dc8-4a98-4ad2-a74b-cbcb77cc7f3b,2021-01-10,510.33,BRL,510.43,BRL,false,,
481347d7-cf8e-4a68-9451-3e478ab2978f,312.738.890-33,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,d9a923ed-50f5-4a77-a117-e533edb82937,2021-02-10,39071.829999999994,BRL,39071.92999999999,BRL,false,,
ae7b922c-0bbf-4c65-942f-4555faee6aba,485.718.482-43,459b64e6-be78-4777-8b0b-f3b14e61ef31,Instituição Financeira 02,22283971-76f9-4778-a1fa-a345afe3f66b,2021-07-10,21005.55,BRL,21005.649999999998,BRL,false,,
ae7b922c-0bbf-4c65-942f-4555faee6aba,485.718.482-43,459b64e6-be78-4777-8b0b-f3b14e61ef31,Instituição Financeira 02,e89f285a-8dcb-40d9-be19-083d189c9580,2021-02-10,19304.690000000002,BRL,19304.79,BRL,false,,
ae7b922c-0bbf-4c65-942f-4555faee6aba,485.718.482-43,459b64e6-be78-4777-8b0b-f3b14e61ef31,Instituição Financeira 02,28731500-0d33-46d7-b3e5-917b425130b7,2021-04-10,12674.210000000001,BRL,12674.310000000001,BRL,false,,
ae7b922c-0bbf-4c65-942f-4555faee6aba,485.718.482-43,459b64e6-be78-4777-8b0b-f3b14e61ef31,Instituição Financeira 02,64d1e4eb-5183-4108-b763-409e02e5640f,2021-08-10,23154.63,BRL,23154.73,BRL,false,,
ae7b922c-0bbf-4c65-942f-4555faee6aba,485.718.482-43,459b64e6-be78-4777-8b0b-f3b14e61ef31,Instituição Financeira 02,dbb26d6f-bd85-4fbe-aff8-d52e4bc2bb5c,2021-06-10,16651.99,BRL,16652.09,BRL,false,,
ae7b922c-0bbf-4c65-942f-4555faee6aba,485.718.482-43,459b64e6-be78-4777-8b0b-f3b14e61ef31,Instituição Financeira 02,7c54d38b-df02-4fec-8b29-30fb4f5c444d,2021-09-10,45600.78,BRL,45600.88,BRL,false,,
ae7b922c-0bbf-4c65-942f-4555faee6aba,485.718.482-43,459b64e6-be78-4777-8b0b-f3b14e61ef31,Instituição Financeira 02,202fc6fa-63dc-4065-abdc-9db0db5ad9de,2021-11-10,12482.75,BRL,12482.85,BRL,false,,
ae7b922c-0bbf-4c65-942f-4555faee6aba,485.718.482-43,459b64e6-be78-4777-8b0b-f3b14e61ef31,Instituição Financeira 02,84e4d4c5-5b36-47df-ac17-857b0c591428,2021-10-10,23119.81,BRL,23119.91,BRL,false,,
ae7b922c-0bbf-4c65-942f-4555faee6aba,485.718.482-43,459b64e6-be78-4777-8b0b-f3b14e61ef31,Instituição Financeira 02,624dcc4b-5369-4974-af97-ccddcff49eba,2021-03-10,3809.1299999999997,BRL,3809.2299999999996,BRL,false,,
ae7b922c-0bbf-4c65-942f-4555faee6aba,485.718.482-43,459b64e6-be78-4777-8b0b-f3b14e61ef31,Instituição Financeira 02,ee76aa6c-1f58-4ab4-895a-a2f04fa8a43e,2021-12-10,8139.6399999999985,BRL,8139.739999999999,BRL,false,,
ae7b922c-0bbf-4c65-942f-4555faee6aba,485.718.482-43,459b64e6-be78-4777-8b0b-f3b14e61ef31,Instituição Financeira 02,a6db4bca-5178-4a30-86ea-a50eee962401,2021-05-10,12024.439999999999,BRL,12024.539999999999,BRL,false,,
5d569299-4488-435a-ab30-c27c45285330,302.311.162-07,3fda1ef5-4b72-4557-bcbf-296780ba2c1f,Instituição Financeira 01,e5821570-e63e-4bf0-97a6-c1de0a0ad532,2021-02-10,42524.51000000001,BRL,42524.61000000001,BRL,false,,
5d569299-4488-435a-ab30-c27c45285330,302.311.162-07,3fda1ef5-4b72-4557-bcbf-296780ba2c1f,Instituição Financeira 01,28eac016-347f-478b-ad0f-03f5df8e7bbc,2021-09-10,56735.18,BRL,56735.28,BRL,false,,
5d569299-4488-435a-ab30-c27c45285330,302.311.162-07,3fda1ef5-4b72-4557-bcbf-296780ba2c1f,Instituição Financeira 01,c7e83ad5-3b60-4f79-9509-021f1bc21e77,2021-12-10,34302.549999999996,BRL,34302.649999999994,BRL,false,,
5d569299-4488-435a-ab30-c27c45285330,302.311.162-07,3fda1ef5-4b72-4557-bcbf-296780ba2c1f,Instituição Financeira 01,bb8947cf-b3f0-4efb-8234-eb0971b6604d,2021-05-10,55872.58,BRL,55872.68,BRL,false,,
5d569299-4488-435a-ab30-c27c45285330,302.311.162-07,3fda1ef5-4b72-4557-bcbf-296780ba2c1f,Instituição Financeira 01,91f15193-d3a4-42c7-b4f9-638cb4179968,2021-06-10,32503.040000000005,BRL,32503.140000000003,BRL,false,,
5d569299-4488-435a-ab30-c27c45285330,302.311.162-07,3fda1ef5-4b72-4557-bcbf-296780ba2c1f,Instituição Financeira 01,d329752f-58bd-4d1e-8df4-12bae5d2f1a9,2021-11-10,24183.31,BRL,24183.41,BRL,false,,
5d569299-4488-435a-ab30-c27c45285330,302.311.162-07,3fda1ef5-4b72-4557-bcbf-296780ba2c1f,Instituição Financeira 01,60ea64d2-ba64-451d-8238-595f6f6cb5c4,2021-03-10,47277.719999999994,BRL,47277.81999999999,BRL,false,,
5d569299-4488-435a-ab30-c27c45285330,302.311.162-07,3fda1ef5-4b72-4557-bcbf-296780ba2c1f,Instituição Financeira 01,9f494b87-1ccc-40e2-9ec4-51b950907e1a,2021-04-10,12958.37,BRL,12958.470000000001,BRL,false,,
5d569299-4488-435a-ab30-c27c45285330,302.311.162-07,3fda1ef5-4b72-4557-bcbf-296780ba2c1f,Instituição Financeira 01,6f5bc470-ecfc-4d96-a208-1825de4191b9,2021-07-10,20684.050000000003,BRL,20684.15,BRL,false,,
5d569299-4488-435a-ab30-c27c45285330,302.311.162-07,3fda1ef5-4b72-4557-bcbf-296780ba2c1f,Instituição Financeira 01,8984a59f-fa69-47bc-9586-2841929165ee,2021-10-10,51832.33999999999,BRL,51832.43999999999,BRL,false,,
5d569299-4488-435a-ab30-c27c45285330,302.311.162-07,3fda1ef5-4b72-4557-bcbf-296780ba2c1f,Instituição Financeira 01,54af77cb-a182-443d-8072-c80093753c81,2021-08-10,49086.2,BRL,49086.299999999996,BRL,false,,
5d569299-4488-435a-ab30-c27c45285330,302.311.162-07,3fda1ef5-4b72-4557-bcbf-296780ba2c1f,Instituição Financeira 01,314f1613-f5fa-49a4-bf04-de5751a00850,2021-01-10,6434.47,BRL,6434.570000000001,BRL,false,,
2e2099c6-ee87-45e0-8615-d36438d19c53,854.825.237-29,e7fc1280-4dd3-4977-bc24-c08ffea8baf5,Instituição Financeira 06,097274db-5244-4683-9878-658ef636494b,2021-12-10,54654.75000000002,BRL,54654.85000000002,BRL,false,,
2e2099c6-ee87-45e0-8615-d36438d19c53,854.825.237-29,e7fc1280-4dd3-4977-bc24-c08ffea8baf5,Instituição Financeira 06,ac4b4382-b9a0-418a-a78d-c9b016bfa447,2021-08-10,69749.09,BRL,69749.19,BRL,false,,
2e2099c6-ee87-45e0-8615-d36438d19c53,854.825.237-29,e7fc1280-4dd3-4977-bc24-c08ffea8baf5,Instituição Financeira 06,3f09b49b-c923-4381-8c50-3ecbae0aa688,2021-05-10,54143.1,BRL,54143.2,BRL,false,,
2e2099c6-ee87-45e0-8615-d36438d19c53,854.825.237-29,e7fc1280-4dd3-4977-bc24-c08ffea8baf5,Instituição Financeira 06,c008a47d-2228-4889-9c76-e87672ac50da,2021-07-10,60791.66000000001,BRL,60791.76000000001,BRL,false,,
2e2099c6-ee87-45e0-8615-d36438d19c53,854.825.237-29,e7fc1280-4dd3-4977-bc24-c08ffea8baf5,Instituição Financeira 06,80b113d3-8368-4f49-b3d3-5a49c5ae6e14,2021-02-10,108377.16999999998,BRL,108377.26999999999,BRL,false,,
2e2099c6-ee87-45e0-8615-d36438d19c53,854.825.237-29,e7fc1280-4dd3-4977-bc24-c08ffea8baf5,Instituição Financeira 06,3876db6c-513f-4b8c-a032-3d05c53fab49,2021-06-10,58238.51000000002,BRL,58238.610000000015,BRL,false,,
2e2099c6-ee87-45e0-8615-d36438d19c53,854.825.237-29,e7fc1280-4dd3-4977-bc24-c08ffea8baf5,Instituição Financeira 06,ff2066ca-c872-478e-a609-7c4d21583576,2021-09-10,80628.74000000002,BRL,80628.84000000003,BRL,false,,
2e2099c6-ee87-45e0-8615-d36438d19c53,854.825.237-29,e7fc1280-4dd3-4977-bc24-c08ffea8baf5,Instituição Financeira 06,6f7569c9-f914-4887-9402-94dc727c411b,2021-03-10,54808.22000000002,BRL,54808.32000000002,BRL,false,,
2e2099c6-ee87-45e0-8615-d36438d19c53,854.825.237-29,e7fc1280-4dd3-4977-bc24-c08ffea8baf5,Instituição Financeira 06,3a2c3c69-0453-4b4c-9f9a-14b3ea1bf80a,2021-04-10,47070.71,BRL,47070.81,BRL,false,,
2e2099c6-ee87-45e0-8615-d36438d19c53,854.825.237-29,e7fc1280-4dd3-4977-bc24-c08ffea8baf5,Instituição Financeira 06,7f1306ba-1a2b-4469-824d-bcf7807ceb8c,2021-10-10,82165.75999999998,BRL,82165.85999999999,BRL,false,,
2e2099c6-ee87-45e0-8615-d36438d19c53,854.825.237-29,e7fc1280-4dd3-4977-bc24-c08ffea8baf5,Instituição Financeira 06,6d4e3c5f-660e-4cf8-8158-4ed255fa97e8,2021-11-10,56605.39999999998,BRL,56605.49999999998,BRL,false,,
47011e6b-cc59-416b-a3c0-9229808114bb,525.068.150-07,69665991-da55-4aac-a1f2-32d23daba8fe,Instituição Financeira 03,8bb67be9-8da4-40c4-97e0-d712a7c3cca7,2021-03-10,33566.020000000004,BRL,33566.12,BRL,false,,
47011e6b-cc59-416b-a3c0-9229808114bb,525.068.150-07,69665991-da55-4aac-a1f2-32d23daba8fe,Instituição Financeira 03,308bda8e-bdba-4fee-805c-e844b3669c8c,2021-09-10,5889.360000000001,BRL,5889.460000000001,BRL,false,,
47011e6b-cc59-416b-a3c0-9229808114bb,525.068.150-07,69665991-da55-4aac-a1f2-32d23daba8fe,Instituição Financeira 03,bb812a26-a313-49e0-b755-272f447f6d0a,2021-07-10,6686.290000000001,BRL,6686.390000000001,BRL,false,,
47011e6b-cc59-416b-a3c0-9229808114bb,525.068.150-07,69665991-da55-4aac-a1f2-32d23daba8fe,Instituição Financeira 03,4769a3f6-7790-4d2a-938e-5c079568a77d,2021-12-10,12083.779999999999,BRL,12083.88,BRL,false,,
47011e6b-cc59-416b-a3c0-9229808114bb,525.068.150-07,69665991-da55-4aac-a1f2-32d23daba8fe,Instituição Financeira 03,d958ff3c-35a0-4465-b31f-24deeeaa7ea3,2021-10-10,36089.270000000004,BRL,36089.37,BRL,false,,
47011e6b-cc59-416b-a3c0-9229808114bb,525.068.150-07,69665991-da55-4aac-a1f2-32d23daba8fe,Instituição Financeira 03,e783b177-5b5f-45a0-9dd3-b764418f7613,2021-05-10,28758.920000000006,BRL,28759.020000000004,BRL,false,,
47011e6b-cc59-416b-a3c0-9229808114bb,525.068.150-07,69665991-da55-4aac-a1f2-32d23daba8fe,Instituição Financeira 03,9d1fda53-0b1d-4987-9929-9ac82eb36aba,2021-04-10,50716.34,BRL,50716.439999999995,BRL,false,,
47011e6b-cc59-416b-a3c0-9229808114bb,525.068.150-07,69665991-da55-4aac-a1f2-32d23daba8fe,Instituição Financeira 03,8f7b9ab9-3d2a-49de-b5eb-30250b8ac8d5,2021-08-10,20116.72,BRL,20116.82,BRL,false,,
47011e6b-cc59-416b-a3c0-9229808114bb,525.068.150-07,69665991-da55-4aac-a1f2-32d23daba8fe,Instituição Financeira 03,5d073a75-a15c-412e-a476-fc50e97f81c1,2021-02-10,19826.180000000004,BRL,19826.280000000002,BRL,false,,
47011e6b-cc59-416b-a3c0-9229808114bb,525.068.150-07,69665991-da55-4aac-a1f2-32d23daba8fe,Instituição Financeira 03,1ba030fe-1b28-47e5-8dd4-716cd580898d,2021-11-10,35192.82000000001,BRL,35192.920000000006,BRL,false,,
47011e6b-cc59-416b-a3c0-9229808114bb,525.068.150-07,69665991-da55-4aac-a1f2-32d23daba8fe,Instituição Financeira 03,fa054879-4981-48c2-8e8d-235404fe1afb,2021-06-10,18072.780000000002,BRL,18072.88,BRL,false,,
47011e6b-cc59-416b-a3c0-9229808114bb,525.068.150-07,69665991-da55-4aac-a1f2-32d23daba8fe,Instituição Financeira 03,b37f8e46-d1cd-4ec1-a545-440f793ce815,2021-01-10,980.58,BRL,980.6800000000001,BRL,false,,
3b086a05-d37a-43c9-b4f4-0ede0053b6c4,181.226.473-68,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,635b026d-f2de-4228-bbd8-2921cbcd7de4,2021-05-10,29747.92,BRL,29748.019999999997,BRL,false,,
3b086a05-d37a-43c9-b4f4-0ede0053b6c4,181.226.473-68,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,647d91b6-9aba-404a-a776-980c60c088bc,2021-09-10,34490.770000000004,BRL,34490.87,BRL,false,,
3b086a05-d37a-43c9-b4f4-0ede0053b6c4,181.226.473-68,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,6f79c503-b1cb-4ab1-af45-83ab35ce0d6e,2021-12-10,28666.950000000004,BRL,28667.050000000003,BRL,false,,
3b086a05-d37a-43c9-b4f4-0ede0053b6c4,181.226.473-68,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,1cae556c-fb25-49e5-883f-80b08db9b400,2021-10-10,53625.52,BRL,53625.619999999995,BRL,false,,
3b086a05-d37a-43c9-b4f4-0ede0053b6c4,181.226.473-68,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,6dd9da97-4ddc-45fc-a13f-4b2373ca26c4,2021-11-10,37030.66000000001,BRL,37030.76000000001,BRL,false,,
3b086a05-d37a-43c9-b4f4-0ede0053b6c4,181.226.473-68,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,c6875026-1289-4b82-9cdd-32a413b92afd,2021-03-10,44281.64999999999,BRL,44281.749999999985,BRL,false,,
3b086a05-d37a-43c9-b4f4-0ede0053b6c4,181.226.473-68,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,a7f9c559-4c75-44be-9f94-50d1608d6336,2021-06-10,19576.219999999998,BRL,19576.319999999996,BRL,false,,
3b086a05-d37a-43c9-b4f4-0ede0053b6c4,181.226.473-68,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,5b5ff329-ea3f-4476-959a-7740501429c0,2021-07-10,12783.599999999999,BRL,12783.699999999999,BRL,false,,
3b086a05-d37a-43c9-b4f4-0ede0053b6c4,181.226.473-68,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,81ed707d-ce7e-4f33-9a29-aac7c5d7ef27,2021-02-10,19236.030000000002,BRL,19236.13,BRL,false,,
3b086a05-d37a-43c9-b4f4-0ede0053b6c4,181.226.473-68,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,f6772845-e22a-428f-944f-02120e4df11c,2021-08-10,22694.25,BRL,22694.35,BRL,false,,
3b086a05-d37a-43c9-b4f4-0ede0053b6c4,181.226.473-68,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,d4eb5fbf-e67a-4f42-b878-07b15ed93f85,2021-04-10,28531.550000000003,BRL,28531.65,BRL,false,,
56af330c-63a6-4211-8707-f8c6b3c41682,270.180.738-87,3506654e-b794-4818-b2b1-12f2efb03d39,Instituição Financeira 08,e82b6a9a-4a90-4c4d-a5a4-19c354f6987a,2021-09-10,120681.51999999999,BRL,120681.62,BRL,false,,
56af330c-63a6-4211-8707-f8c6b3c41682,270.180.738-87,3506654e-b794-4818-b2b1-12f2efb03d39,Instituição Financeira 08,f3574439-a3a2-40f1-abe3-769e8844873f,2021-05-10,101124.43000000002,BRL,101124.53000000003,BRL,false,,
56af330c-63a6-4211-8707-f8c6b3c41682,270.180.738-87,3506654e-b794-4818-b2b1-12f2efb03d39,Instituição Financeira 08,6ebb2998-f2b5-4929-a09e-64178092563e,2021-11-10,124478.17000000003,BRL,124478.27000000003,BRL,false,,
56af330c-63a6-4211-8707-f8c6b3c41682,270.180.738-87,3506654e-b794-4818-b2b1-12f2efb03d39,Instituição Financeira 08,7be1d15e-b6ca-457a-be2c-24edbeebc3c0,2021-03-10,152256.62000000002,BRL,152256.72000000003,BRL,false,,
56af330c-63a6-4211-8707-f8c6b3c41682,270.180.738-87,3506654e-b794-4818-b2b1-12f2efb03d39,Instituição Financeira 08,648a1eb0-5abb-4eb3-a02e-884bc5282137,2021-08-10,111902.04,BRL,111902.14,BRL,false,,
56af330c-63a6-4211-8707-f8c6b3c41682,270.180.738-87,3506654e-b794-4818-b2b1-12f2efb03d39,Instituição Financeira 08,4b00a07e-1f10-499f-83b2-1a2121e09e22,2021-06-10,92166.92000000003,BRL,92167.02000000003,BRL,false,,
56af330c-63a6-4211-8707-f8c6b3c41682,270.180.738-87,3506654e-b794-4818-b2b1-12f2efb03d39,Instituição Financeira 08,d39c2ee2-ba3e-4df6-bf18-5907f78f162e,2021-10-10,139380.51,BRL,139380.61000000002,BRL,false,,
56af330c-63a6-4211-8707-f8c6b3c41682,270.180.738-87,3506654e-b794-4818-b2b1-12f2efb03d39,Instituição Financeira 08,06a9bac4-1577-4fc5-b94f-79bedcec04a2,2021-02-10,130133.07000000004,BRL,130133.17000000004,BRL,false,,
56af330c-63a6-4211-8707-f8c6b3c41682,270.180.738-87,3506654e-b794-4818-b2b1-12f2efb03d39,Instituição Financeira 08,2b48037d-4bab-4e3f-9c79-8c807e90d951,2021-12-10,91620.93999999997,BRL,91621.03999999998,BRL,false,,
56af330c-63a6-4211-8707-f8c6b3c41682,270.180.738-87,3506654e-b794-4818-b2b1-12f2efb03d39,Instituição Financeira 08,746adcc8-d5aa-47ee-b806-9e55f34e0a7b,2021-04-10,90587.57999999999,BRL,90587.68,BRL,false,,
56af330c-63a6-4211-8707-f8c6b3c41682,270.180.738-87,3506654e-b794-4818-b2b1-12f2efb03d39,Instituição Financeira 08,c4246b60-bc05-4fbc-a552-828349fb7529,2021-07-10,88882.59,BRL,88882.69,BRL,false,,
56af330c-63a6-4211-8707-f8c6b3c41682,270.180.738-87,3506654e-b794-4818-b2b1-12f2efb03d39,Instituição Financeira 08,a5df7c41-82b6-407a-8b16-94ada36e71bb,2021-01-10,2032.15,BRL,2032.25,BRL,false,,
0b123d59-f50e-463a-98a5-1e4e63adf9f4,112.975.895-01,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,1813ceac-02cc-44ad-84f8-328103000ba0,2021-02-10,78092.86000000002,BRL,78092.96000000002,BRL,false,,
0b123d59-f50e-463a-98a5-1e4e63adf9f4,112.975.895-01,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,25e6940a-f5ee-4f24-9683-31f9c46e39de,2021-05-10,75123.04000000002,BRL,75123.14000000003,BRL,false,,
0b123d59-f50e-463a-98a5-1e4e63adf9f4,112.975.895-01,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,b33bebc4-a690-407e-8b14-29e62cc2443a,2021-07-10,96694.20999999999,BRL,96694.31,BRL,false,,
0b123d59-f50e-463a-98a5-1e4e63adf9f4,112.975.895-01,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,6ce06c1d-1687-4e2e-838b-14806f9eb345,2021-10-10,85022.8,BRL,85022.90000000001,BRL,false,,
0b123d59-f50e-463a-98a5-1e4e63adf9f4,112.975.895-01,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,7b69630c-26a9-4087-b910-14249892e3b6,2021-06-10,78070.23999999999,BRL,78070.34,BRL,false,,
0b123d59-f50e-463a-98a5-1e4e63adf9f4,112.975.895-01,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,21454cf4-e58d-4b61-8b42-93a674f00af2,2021-09-10,76397.54000000001,BRL,76397.64000000001,BRL,false,,
0b123d59-f50e-463a-98a5-1e4e63adf9f4,112.975.895-01,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,7581dab6-faa8-4f77-af1a-823bd46b6585,2021-03-10,66324.99,BRL,66325.09000000001,BRL,false,,
0b123d59-f50e-463a-98a5-1e4e63adf9f4,112.975.895-01,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,dde1aaf6-91c5-4008-a986-f7769ef015cb,2021-11-10,66666.68999999999,BRL,66666.79,BRL,false,,
0b123d59-f50e-463a-98a5-1e4e63adf9f4,112.975.895-01,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,c70b6e65-494e-40ce-ad66-976231de1b10,2021-04-10,66806.52000000002,BRL,66806.62000000002,BRL,false,,
0b123d59-f50e-463a-98a5-1e4e63adf9f4,112.975.895-01,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,01d69b47-4300-4138-9c21-242532f6b09f,2021-08-10,84612.55999999998,BRL,84612.65999999999,BRL,false,,
0b123d59-f50e-463a-98a5-1e4e63adf9f4,112.975.895-01,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,6da53cbb-4c47-4147-88b4-0a34f4a0fbfd,2021-12-10,40526.11,BRL,40526.21,BRL,false,,
51ec5b46-66cd-4ce8-83cc-b4013e15c796,343.644.278-86,ac2ab4c1-dc48-4958-b964-e46938817aaa,Instituição Financeira 10,e083c5bf-5299-49f0-a06f-29c7ecca245c,2021-02-10,33619.880000000005,BRL,33619.98,BRL,false,,
