creditCardAccountId,customerId,organizationId,organizationName,transactionId,identificationNumber,transactionName,creditDebitType,transactionType,paymentType,feeType,chargeIdentificator,chargeNumber,brazilianAmount,amount,currency,transactionDate,billPostDate,payeeMCC,billId
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,f3ddb04e-cb01-4b6b-8b2e-c5b38636218d,1529,Educação,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,634.15,634.15,BRL,2021-08-09,2021-09-10,,205085be-5f94-4c2e-9db8-b769147af471
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,f93b52fe-c722-4bb2-9bef-2cc8a64e5714,1529,Tv por assinatura,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,112.94,112.94,BRL,2021-03-18,2021-04-10,,eee4f5b7-0d3b-4371-badc-91456fb91a9b
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,23973cf1-e491-4346-91d2-b4941022669b,1529,Aplicativo de Transporte,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,77.49,77.49,BRL,2021-01-14,2021-02-10,,0a43fb4b-be9d-4d82-994b-54a44d5e232e
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,2ed3dba4-8b1c-4ad6-af94-a4c05ae73178,1529,Farmácia,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,17.72,17.72,BRL,2021-08-02,2021-09-10,,205085be-5f94-4c2e-9db8-b769147af471
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,d065f13c-95a9-4fea-81cb-6775faeb0c5a,1529,Telefone,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,176.96,176.96,BRL,2021-10-19,2021-11-10,,778974bc-bfc3-475d-903d-65e26bb057c1
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,ac6e3615-d78e-4220-9feb-8ebcff0392ed,1529,Taxi,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,14.28,14.28,BRL,2021-08-12,2021-09-10,,205085be-5f94-4c2e-9db8-b769147af471
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,aba8e0ed-2a56-4168-b588-10c21e5f7b37,1529,Passeio,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,126.1,126.1,BRL,2021-11-29,2021-12-10,,188d71f3-ae11-4904-9d87-95a386ea01ff
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,08b81101-b91e-4c40-9326-df634d31b5e9,1529,Transporte,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,9668.78,9668.78,BRL,2021-03-19,2021-04-10,,eee4f5b7-0d3b-4371-badc-91456fb91a9b
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,2a35621b-5e95-4376-ab96-4ba049bebcca,1529,Saque em Dinheiro,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,694.5,694.5,BRL,2021-11-05,2021-12-10,,188d71f3-ae11-4904-9d87-95a386ea01ff
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,e2cb3563-9009-4112-925c-688ef2392835,1529,Roupas,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,724.16,724.16,BRL,2021-10-12,2021-11-10,,778974bc-bfc3-475d-903d-65e26bb057c1
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,e7293a7b-ea75-4568-a700-08bbccf78a86,1529,Faculdade,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,904.37,904.37,BRL,2021-02-24,2021-03-10,,a7b26309-0dad-42d9-aac7-e3574fff74c2
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,a7902445-3d64-46da-83f6-78273e3805d2,1529,Saúde,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,1264.59,1264.59,BRL,2021-10-20,2021-11-10,,778974bc-bfc3-475d-903d-65e26bb057c1
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,09033f37-ce4e-431c-9ff3-9613d0dffbeb,1529,Eletrônicos,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,2227.26,2227.26,BRL,2021-08-02,2021-09-10,,205085be-5f94-4c2e-9db8-b769147af471
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,21accd74-86bb-4a1f-a04d-954de3272c0b,1529,Condomínio,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,2530.24,2530.24,BRL,2021-08-13,2021-09-10,,205085be-5f94-4c2e-9db8-b769147af471
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,2c750557-955d-4fa5-9b76-8fecec991098,1529,Curso,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,887.55,887.55,BRL,2021-05-08,2021-06-10,,0449e5b6-4362-4ad7-875c-ca02fa49f8a8
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,49c41d48-2719-409a-9ead-b5c555121b85,1529,Prestação de Serviço,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,156.12,156.12,BRL,2021-01-12,2021-02-10,,0a43fb4b-be9d-4d82-994b-54a44d5e232e
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,a9573e10-6a7f-4d69-a6a0-b91417a315f9,1529,Manutenção,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,578.62,578.62,BRL,2021-07-01,2021-07-10,,1a0d52ef-9861-452b-b949-ed636fb3202a
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,66c43af7-3e1d-49e4-97e9-4c09b78fdc82,1529,Eletrônicos,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,2469.51,2469.51,BRL,2021-09-23,2021-10-10,,74228684-7b9a-4cf1-b959-40c380868cca
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,acf25c26-9894-40b8-9d2f-f2f31c3c0c39,1529,Streaming de Vídeo,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,34.96,34.96,BRL,2021-02-02,2021-03-10,,a7b26309-0dad-42d9-aac7-e3574fff74c2
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,8b43f536-7fef-4b32-b652-ad9b6133e153,1529,Tv por assinatura,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,225,225,BRL,2021-02-14,2021-03-10,,a7b26309-0dad-42d9-aac7-e3574fff74c2
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,c17a1edb-76a9-4907-a100-1548031eb7a5,1529,Roupas,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,732.15,732.15,BRL,2021-05-15,2021-06-10,,0449e5b6-4362-4ad7-875c-ca02fa49f8a8
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,f353ee5b-3d5b-40e3-978b-278316bb2558,1529,PetShop,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,30.37,30.37,BRL,2021-03-07,2021-04-10,,eee4f5b7-0d3b-4371-badc-91456fb91a9b
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,439afae8-2133-484c-90f8-964c501ef873,1529,Eletrônicos,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,1609.92,1609.92,BRL,2021-05-12,2021-06-10,,0449e5b6-4362-4ad7-875c-ca02fa49f8a8
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,9f36ecb7-4110-4e31-a7c1-c5d422388cff,1529,Agua,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,295.4,295.4,BRL,2021-07-07,2021-08-10,,90a43f79-5049-427a-aa6f-ef47a4ede0fa
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,282f600b-eac0-49a2-8bef-5d0fd1c2ba0a,1529,Farmácia,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,29.6,29.6,BRL,2021-07-12,2021-08-10,,90a43f79-5049-427a-aa6f-ef47a4ede0fa
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,0d319a5b-47bf-4b81-9fc4-8c02fe47d0a0,1529,Passagem de ônibus,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,12.41,12.41,BRL,2021-02-15,2021-03-10,,a7b26309-0dad-42d9-aac7-e3574fff74c2
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,31e5a827-1ba7-4419-bb78-7b863b3574c5,1529,Pedágio,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,47.19,47.19,BRL,2021-07-15,2021-08-10,,90a43f79-5049-427a-aa6f-ef47a4ede0fa
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,4f3f22ea-c9bf-469f-af5b-16f9a47c2b53,1529,Alimentação,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,277.07,277.07,BRL,2021-03-14,2021-04-10,,eee4f5b7-0d3b-4371-badc-91456fb91a9b
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,ebc8c6f8-3af0-463e-a4cc-f98013be7a97,1529,Combustível,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,93.82,93.82,BRL,2021-01-11,2021-02-10,,0a43fb4b-be9d-4d82-994b-54a44d5e232e
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,67887b48-900c-4bcf-8fb2-01bd157a4486,1529,Prestação de Serviço,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,195.68,195.68,BRL,2021-01-21,2021-02-10,,0a43fb4b-be9d-4d82-994b-54a44d5e232e
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,9c402356-8ce7-42b2-bd8d-184a3a44cfcb,1529,Transporte,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,8315.75,8315.75,BRL,2021-07-10,2021-08-10,,90a43f79-5049-427a-aa6f-ef47a4ede0fa
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,b5a93e61-3b66-438d-93bb-3f2ecc683485,1529,Roupas,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,995.13,995.13,BRL,2021-06-01,2021-07-10,,1a0d52ef-9861-452b-b949-ed636fb3202a
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,06b989dd-fbeb-4473-a68f-9c7e931bac77,1529,Saque em Dinheiro,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,764.41,764.41,BRL,2021-01-18,2021-02-10,,0a43fb4b-be9d-4d82-994b-54a44d5e232e
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,7a497afd-4671-46de-af72-54ae0c5175b8,1529,Presentes,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,2046.9,2046.9,BRL,2021-09-14,2021-10-10,,74228684-7b9a-4cf1-b959-40c380868cca
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,f071c653-b190-4268-8780-9e70fc0c2979,1529,Shopping,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,5708.38,5708.38,BRL,2021-04-20,2021-05-10,,1cb0c798-f95f-4ca3-abda-64ce33dd7d52
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,7444efdc-5aa0-4b3a-b7c1-8ab66a581365,1529,Pedágio,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,21.94,21.94,BRL,2021-04-14,2021-05-10,,1cb0c798-f95f-4ca3-abda-64ce33dd7d52
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,6fa99a70-ee6c-42d9-b299-bbc20746df45,1529,Presentes,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,6381.18,6381.18,BRL,2021-09-18,2021-10-10,,74228684-7b9a-4cf1-b959-40c380868cca
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,715291a4-3616-447d-a436-1095f4171d20,1529,Viagem,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,4162.94,4162.94,BRL,2021-10-04,2021-11-10,,778974bc-bfc3-475d-903d-65e26bb057c1
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,ede61515-e297-4f8e-8ebb-c447822a2068,1529,Prestação de Serviço,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,992.46,992.46,BRL,2021-04-06,2021-05-10,,1cb0c798-f95f-4ca3-abda-64ce33dd7d52
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,e72220af-64b1-462a-827f-51cfd0dd29e4,1529,Restaurante,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,80.78,80.78,BRL,2021-01-03,2021-02-10,,0a43fb4b-be9d-4d82-994b-54a44d5e232e
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,a5f45171-824e-47c1-bbd3-f79e492357b0,1529,Presentes,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,8179.29,8179.29,BRL,2021-03-04,2021-04-10,,eee4f5b7-0d3b-4371-badc-91456fb91a9b
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,46db626b-a112-4254-8751-e61f64321c5f,1529,Gás,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,89.9,89.9,BRL,2021-03-13,2021-04-10,,eee4f5b7-0d3b-4371-badc-91456fb91a9b
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,ae132c73-7bea-4dda-840b-4c215cd5ad82,1529,Manutenção,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,245.06,245.06,BRL,2021-04-17,2021-05-10,,1cb0c798-f95f-4ca3-abda-64ce33dd7d52
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,e8b50287-0a76-4e61-9184-2a1940576d55,1529,Condomínio,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,1469.38,1469.38,BRL,2021-03-06,2021-04-10,,eee4f5b7-0d3b-4371-badc-91456fb91a9b
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,a221f44c-c602-4a10-9134-d3bcde9bf486,1529,Hotel,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,885.43,885.43,BRL,2021-07-18,2021-08-10,,90a43f79-5049-427a-aa6f-ef47a4ede0fa
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,99ea9199-2db3-45d8-a8c6-f9331045249d,1529,Aluguel,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,5412.48,5412.48,BRL,2021-08-19,2021-09-10,,205085be-5f94-4c2e-9db8-b769147af471
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,5a93d51b-63f9-42ec-ab65-985930b21ee2,1529,Tributos,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,8027.07,8027.07,BRL,2021-08-26,2021-09-10,,205085be-5f94-4c2e-9db8-b769147af471
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,bc5b7752-53f4-4ec8-b98d-ea3fff971c1c,1529,Faculdade,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,1978.86,1978.86,BRL,2021-10-11,2021-11-10,,778974bc-bfc3-475d-903d-65e26bb057c1
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,eb0828e1-747d-4166-a9c3-3226812e7def,1529,Lanche,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,19.16,19.16,BRL,2021-03-13,2021-04-10,,eee4f5b7-0d3b-4371-badc-91456fb91a9b
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,de396e0e-c3f6-4d00-8050-e2bfe56ebd62,1529,Telefone,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,144.39,144.39,BRL,2021-10-19,2021-11-10,,778974bc-bfc3-475d-903d-65e26bb057c1
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,e8f7ec00-4f9d-4a78-b345-c8595830a8db,1529,Veterinário,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,276.71,276.71,BRL,2021-04-15,2021-05-10,,1cb0c798-f95f-4ca3-abda-64ce33dd7d52
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,282f6c1b-6af2-40f8-8dc3-aa9c35dcbe22,1529,Presentes,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,3195.26,3195.26,BRL,2021-06-15,2021-07-10,,1a0d52ef-9861-452b-b949-ed636fb3202a
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,8b739829-1100-4441-bfa1-ab2da1be79af,1529,Estacionamento,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,293.14,293.14,BRL,2021-01-13,2021-02-10,,0a43fb4b-be9d-4d82-994b-54a44d5e232e
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,9fd2966a-a5da-40bc-8daa-8dc5da5868c0,1529,IPVA,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,1123.94,1123.94,BRL,2021-02-22,2021-03-10,,a7b26309-0dad-42d9-aac7-e3574fff74c2
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,da7a11b6-601d-48db-8428-8cd4e6ce948f,1529,Viagem,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,1986.57,1986.57,BRL,2021-05-17,2021-06-10,,0449e5b6-4362-4ad7-875c-ca02fa49f8a8
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,f49d2a6e-96a8-4f56-829f-e14ae5d75cf2,1529,Alimentação,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,354.12,354.12,BRL,2021-07-21,2021-08-10,,90a43f79-5049-427a-aa6f-ef47a4ede0fa
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,80934867-8f9c-426f-9b91-37c93efcd4d5,1529,Consertos,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,787.92,787.92,BRL,2021-07-01,2021-07-10,,1a0d52ef-9861-452b-b949-ed636fb3202a
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,9ccc4126-7f77-48c5-bbcd-afcc6ac038ee,1529,Condomínio,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,696.48,696.48,BRL,2021-07-02,2021-08-10,,90a43f79-5049-427a-aa6f-ef47a4ede0fa
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,ff65afdf-50fd-4b34-98bc-7e415515cf87,1529,Hotel,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,2134.12,2134.12,BRL,2021-01-04,2021-02-10,,0a43fb4b-be9d-4d82-994b-54a44d5e232e
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,d9625efe-2c94-4601-8c4a-4c7f93e3fa15,1529,Consertos,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,669.02,669.02,BRL,2021-10-26,2021-11-10,,778974bc-bfc3-475d-903d-65e26bb057c1
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,b5577df3-be5d-42e6-8e27-f8b25f8a4f5c,1529,Luz,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,361.78,361.78,BRL,2021-03-12,2021-04-10,,eee4f5b7-0d3b-4371-badc-91456fb91a9b
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,32bb8527-9b49-4bf4-807c-f66dc2f10dd9,1529,IPTU,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,351.34,351.34,BRL,2021-09-18,2021-10-10,,74228684-7b9a-4cf1-b959-40c380868cca
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,fb767f71-4084-4eac-a05b-fd65cc6b094e,1529,Aluguel,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,2569.48,2569.48,BRL,2021-08-06,2021-09-10,,205085be-5f94-4c2e-9db8-b769147af471
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,9fe08ce0-a534-4262-ad9f-43899409ab2b,1529,Taxi,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,12.01,12.01,BRL,2021-08-15,2021-09-10,,205085be-5f94-4c2e-9db8-b769147af471
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,f9f7f53f-7c04-40f5-ba2b-e972fb8225b7,1529,Hospital,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,7878.18,7878.18,BRL,2021-07-22,2021-08-10,,90a43f79-5049-427a-aa6f-ef47a4ede0fa
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,fd43353b-331c-418b-98b5-6f53cf4dd61b,1529,Restaurante,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,73.06,73.06,BRL,2021-06-25,2021-07-10,,1a0d52ef-9861-452b-b949-ed636fb3202a
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,60141801-0594-415c-ab28-622bc2ba4ef1,1529,Supermercado,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,701.59,701.59,BRL,2021-07-22,2021-08-10,,90a43f79-5049-427a-aa6f-ef47a4ede0fa
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,99a7b9ef-ef59-426b-b609-593c9d269b1a,1529,Aluguel,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,5501.57,5501.57,BRL,2021-06-05,2021-07-10,,1a0d52ef-9861-452b-b949-ed636fb3202a
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,3067d74e-901b-49ce-9d15-e5a34307e9b5,1529,Shopping,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,156.08,156.08,BRL,2021-09-23,2021-10-10,,74228684-7b9a-4cf1-b959-40c380868cca
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,8528ecec-b075-4ffb-ad77-d49bba73d324,1529,Decoração,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,865.75,865.75,BRL,2021-08-21,2021-09-10,,205085be-5f94-4c2e-9db8-b769147af471
f6558212-5325-4f06-9575-d9d178cffe16,793.879.991-03,d3d2b0d5-903a-4f9f-b793-c139490d5ca7,Instituição Financeira 09,209f4108-d126-4f29-bdbe-aa6fb6a1d8e3,1529,IPTU,DEBITO,PAGAMENTO,A_VISTA,ANUIDADE,,,259.26,259.26,BRL,2021-05-15,2021-06-10,,0449e5b6-4362-4ad7-875c-ca02fa49f8a8
