accountId,customerId,organizationId,organizationName,transactionId,completedAuthorisedPaymentType,creditDebitType,transactionName,type,amount,transactionCurrency,transactionDate,partieCnpjCpf,partiePersonType,partieCompeCode,partieBranchCode,partieNumber,partieCheckDigit
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,5d99922b-4dca-4033-9f1c-e164b1d15b21,TRANSACAO_EFETIVADA,CREDITO,Shopping,DOC,9579.35,BRL,2021-02-23,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,4650b2e1-b950-4fc6-a9f4-2323cae154a5,TRANSACAO_EFETIVADA,CREDITO,Transporte,DOC,733.57,BRL,2021-01-18,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,4b2383ff-6380-4d09-8728-d4c18e04c66e,TRANSACAO_EFETIVADA,CREDITO,Viagem,DOC,9854.64,BRL,2021-09-25,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,d5650998-83df-44f8-88cd-d601d67005e6,TRANSACAO_EFETIVADA,CREDITO,Condomínio,BOLETO,3974.37,BRL,2021-03-07,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,1f1f4748-8de4-4b9f-956e-3614163fb905,TRANSACAO_EFETIVADA,CREDITO,Passagem de ônibus,OUTROS,13.49,BRL,2021-03-10,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,f7f0154d-9658-494c-a447-9c19748fe245,TRANSACAO_EFETIVADA,CREDITO,PetShop,TED,53.54,BRL,2021-11-28,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,88b653d4-84fd-4138-8550-077acc804bc3,TRANSACAO_EFETIVADA,CREDITO,Saque em Dinheiro,SAQUE,192.28,BRL,2021-02-12,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,91426d12-8aaf-450c-894e-843194759e21,TRANSACAO_EFETIVADA,CREDITO,Hospital,DOC,9655.29,BRL,2021-08-04,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,430b444f-d4ff-4df5-99ea-3525d47c1156,TRANSACAO_EFETIVADA,CREDITO,Tv por assinatura,TED,297.04,BRL,2021-04-25,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,e7c50848-6d2e-44d4-8211-179e6d49f676,TRANSACAO_EFETIVADA,CREDITO,Farmácia,BOLETO,25.53,BRL,2021-06-07,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,baac05c5-c373-4a47-b617-f565502b90ef,TRANSACAO_EFETIVADA,CREDITO,Taxi,OUTROS,15.77,BRL,2021-02-26,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,a6d1337d-bbb2-49ee-8bdf-b7bdd680d6b5,TRANSACAO_EFETIVADA,CREDITO,Lanche,DOC,7.64,BRL,2021-05-08,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,aeaff56f-806d-415c-874f-aa87212260da,TRANSACAO_EFETIVADA,CREDITO,Alimentação,TED,143.22,BRL,2021-08-17,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,0f112a0a-5d1e-4135-b341-1d44a050cf51,TRANSACAO_EFETIVADA,CREDITO,IPVA,DOC,2292.7,BRL,2021-08-27,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,d902e6c0-4a9d-4fc9-b67b-a854addca908,TRANSACAO_EFETIVADA,CREDITO,PetShop,DOC,95.25,BRL,2021-10-20,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,a6b253ad-b210-47d8-8d45-e26a5946f9fa,TRANSACAO_EFETIVADA,CREDITO,Faculdade,BOLETO,1206.83,BRL,2021-09-06,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,3cc1684e-cf9d-4592-8124-7518ab428051,TRANSACAO_EFETIVADA,CREDITO,Farmácia,PIX,26.95,BRL,2021-11-14,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,9217aa60-8403-47e4-b497-e3c5b7128282,TRANSACAO_EFETIVADA,CREDITO,Estacionamento,BOLETO,360.57,BRL,2021-02-03,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,ce3f95e9-f644-42c8-8bb2-3a573484b8b8,TRANSACAO_EFETIVADA,CREDITO,Telefone,CONVENIO_ARRECADACAO,190.02,BRL,2021-07-01,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,76022bae-10a8-4b56-b587-4c7c2def0620,TRANSACAO_EFETIVADA,CREDITO,Agua,CONVENIO_ARRECADACAO,361.6,BRL,2021-02-17,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,6dabd576-0910-4883-bc90-004284c51f0c,TRANSACAO_EFETIVADA,CREDITO,Gás,CONVENIO_ARRECADACAO,148.28,BRL,2021-11-16,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,26bb7373-707f-4634-ad01-8c14b96ebfb4,TRANSACAO_EFETIVADA,CREDITO,Passeio,PIX,168.17,BRL,2021-11-05,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,11431d01-7e1a-4e0a-bbfd-6981c7636f2e,TRANSACAO_EFETIVADA,CREDITO,Telefone,CONVENIO_ARRECADACAO,234.12,BRL,2021-02-13,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,105df088-3892-4b34-92b5-a64db0927706,TRANSACAO_EFETIVADA,CREDITO,Streaming de Vídeo,OUTROS,23.89,BRL,2021-01-02,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,17094b41-5c57-447e-9c0a-d8783f6dbb8c,TRANSACAO_EFETIVADA,CREDITO,PetShop,PIX,89.05,BRL,2021-02-09,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,2f2cd992-0b2b-4353-8ee1-48a68e59c738,TRANSACAO_EFETIVADA,CREDITO,Hospital,TED,6042.91,BRL,2021-07-17,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,e8f49f3b-0cad-4dc7-a424-ba23fda2b807,TRANSACAO_EFETIVADA,CREDITO,Saúde,OUTROS,4190.07,BRL,2021-10-19,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,cbfdf489-8c85-42a6-bb7d-a2c7515ebbf8,TRANSACAO_EFETIVADA,CREDITO,Saque em Dinheiro,SAQUE,968.57,BRL,2021-07-17,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,4b4a60ea-dc6b-46bb-976c-eb1e3d19728a,TRANSACAO_EFETIVADA,CREDITO,Aplicativo de Transporte,OUTROS,58.47,BRL,2021-09-13,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,4ce837aa-3cc2-410b-8cad-cceb0afd4faf,TRANSACAO_EFETIVADA,CREDITO,Limpeza,OUTROS,398.86,BRL,2021-05-02,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,ea51665a-bdfe-49d5-9778-f92ae897aa92,TRANSACAO_EFETIVADA,CREDITO,Saúde,TED,4363.38,BRL,2021-02-16,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,b5456a9c-7305-4147-a20f-84955f392a34,TRANSACAO_EFETIVADA,CREDITO,Luz,CONVENIO_ARRECADACAO,318.78,BRL,2021-06-16,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,124ada28-c59d-44db-9f4e-b6e5f54a03ff,TRANSACAO_EFETIVADA,CREDITO,Taxi,OUTROS,16.87,BRL,2021-11-01,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,4bebfe70-b4f3-4359-a29f-13026a1ba6bc,TRANSACAO_EFETIVADA,CREDITO,Prestação de Serviço,TED,233.92,BRL,2021-05-21,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,66dd2899-d488-4202-a917-ceae886fc4eb,TRANSACAO_EFETIVADA,CREDITO,Hospital,BOLETO,1072.1,BRL,2021-03-17,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,3c30be35-c4ed-4289-8ef6-46c578e2e34f,TRANSACAO_EFETIVADA,CREDITO,Transporte,PIX,3133.54,BRL,2021-04-03,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,09305d25-5ea3-436d-ab21-b9315a99ee15,TRANSACAO_EFETIVADA,CREDITO,Telefone,CONVENIO_ARRECADACAO,232.67,BRL,2021-04-10,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,3915d8b8-5907-4abf-98c6-4c3f5c419d6a,TRANSACAO_EFETIVADA,CREDITO,Streaming de Vídeo,OUTROS,18.52,BRL,2021-05-28,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,8571313a-2456-4fc6-986d-dd111fb06815,TRANSACAO_EFETIVADA,CREDITO,Aplicativo de Transporte,OUTROS,74.31,BRL,2021-04-29,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,9e7edd5e-d711-42ae-b8c2-0138b04a5107,TRANSACAO_EFETIVADA,CREDITO,Luz,CONVENIO_ARRECADACAO,694.02,BRL,2021-05-27,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,d755e4f9-cafe-43ac-9b70-437c6a7db073,TRANSACAO_EFETIVADA,CREDITO,Restaurante,DOC,94.42,BRL,2021-03-11,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,e818cf8b-e622-40e3-aa43-0f97c23beb3d,TRANSACAO_EFETIVADA,CREDITO,Hotel,OUTROS,980.06,BRL,2021-02-07,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,d27dae83-6f2a-442e-8570-ac0e04469c42,TRANSACAO_EFETIVADA,CREDITO,Curso,OUTROS,792.42,BRL,2021-07-26,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,affd5c1e-f4c2-452b-a0f8-bfb3050acfc2,TRANSACAO_EFETIVADA,CREDITO,Curso,BOLETO,422.65,BRL,2021-10-14,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,4c50b806-e3dd-45e5-860d-ba953a700963,TRANSACAO_EFETIVADA,CREDITO,Limpeza,OUTROS,181.68,BRL,2021-03-06,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,02d373c1-e55f-4dd1-b2ba-728715e8e29f,TRANSACAO_EFETIVADA,CREDITO,Agua,CONVENIO_ARRECADACAO,258.49,BRL,2021-09-15,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,a04fad23-8eab-4280-b2d2-7ed5e6193000,TRANSACAO_EFETIVADA,CREDITO,Consertos,TED,169.33,BRL,2021-03-12,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,e99a9d6c-d2a1-4ee3-bd0f-b2f333078aee,TRANSACAO_EFETIVADA,CREDITO,Faculdade,OUTROS,884.62,BRL,2021-11-18,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,819adc1a-2739-4768-a8fd-862afc906225,TRANSACAO_EFETIVADA,CREDITO,Saúde,OUTROS,2324.28,BRL,2021-02-08,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,1c665232-16e9-43d4-ab8a-65ab753a89fd,TRANSACAO_EFETIVADA,CREDITO,Roupas,DOC,284.65,BRL,2021-04-14,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,cae847a6-46aa-43c9-b243-99d03e58f9af,TRANSACAO_EFETIVADA,CREDITO,Transporte,DOC,7062.5,BRL,2021-05-27,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,1815b3ec-266b-49bc-b2ed-fe82dc2f713a,TRANSACAO_EFETIVADA,CREDITO,Aplicativo de Transporte,OUTROS,71.76,BRL,2021-10-03,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,9c862f5a-2bcb-4419-8071-17042fbc9aee,TRANSACAO_EFETIVADA,CREDITO,Restaurante,DOC,86.02,BRL,2021-03-09,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,4e184c85-b7eb-4e0b-86e1-906cdfda26c8,TRANSACAO_EFETIVADA,CREDITO,Consertos,BOLETO,335.83,BRL,2021-06-21,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,d78f3a9e-b33f-4dd9-b4a3-3c4f5d9eb6fe,TRANSACAO_EFETIVADA,CREDITO,Prestação de Serviço,OUTROS,303.48,BRL,2021-07-17,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,f70dd909-e82a-4617-b841-e270ac34e724,TRANSACAO_EFETIVADA,CREDITO,Hospital,DOC,8312.13,BRL,2021-06-27,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,0fca40bb-68a1-49e4-8e06-ce2f0ccad923,TRANSACAO_EFETIVADA,CREDITO,IPVA,PIX,3545.18,BRL,2021-05-04,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,b1fa13d0-4b2a-44de-9630-320162fff032,TRANSACAO_EFETIVADA,CREDITO,Telefone,CONVENIO_ARRECADACAO,215.1,BRL,2021-01-01,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,215df233-a312-4c62-a2e1-a17b7cada5e8,TRANSACAO_EFETIVADA,CREDITO,Veterinário,PIX,697.97,BRL,2021-04-15,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,3e5a2b8e-3057-47ce-ac02-ee0cb3444e0d,TRANSACAO_EFETIVADA,CREDITO,Telefone,CONVENIO_ARRECADACAO,175.76,BRL,2021-08-19,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,4a5e0e4f-89a8-4974-9638-f42eaaeeca4f,TRANSACAO_EFETIVADA,CREDITO,Gás,CONVENIO_ARRECADACAO,156.62,BRL,2021-09-12,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,aa1fe3b7-2de8-40c4-b4d3-6bc72919e90b,TRANSACAO_EFETIVADA,CREDITO,Condomínio,BOLETO,1623.28,BRL,2021-02-24,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,69612290-33d0-47df-9320-a26006dad1e0,TRANSACAO_EFETIVADA,CREDITO,Aplicativo de Transporte,OUTROS,12.51,BRL,2021-05-02,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,19bf25d5-d37a-4d13-813a-299dac0be0f3,TRANSACAO_EFETIVADA,CREDITO,Luz,CONVENIO_ARRECADACAO,102.7,BRL,2021-11-06,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,baf0a00c-6d99-4ea8-a7db-f411fde79792,TRANSACAO_EFETIVADA,CREDITO,IPTU,PIX,187.32,BRL,2021-06-29,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,9713ef05-f96c-435e-9832-53377c87eb27,TRANSACAO_EFETIVADA,CREDITO,Telefone,CONVENIO_ARRECADACAO,260.71,BRL,2021-03-19,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,4a75f58c-d3ae-405f-a311-917215e3500d,TRANSACAO_EFETIVADA,CREDITO,Hospital,TED,967.27,BRL,2021-06-20,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,8c60d4a3-b9ad-4eed-9daa-cf07b7ccf47f,TRANSACAO_EFETIVADA,CREDITO,Hospital,BOLETO,2805.6,BRL,2021-04-24,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,38d7e0eb-03ed-4eb7-a055-ca52e1f0247d,TRANSACAO_EFETIVADA,CREDITO,Farmácia,BOLETO,8.4,BRL,2021-07-03,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,8035362a-c553-4097-8bcf-399bc087b869,TRANSACAO_EFETIVADA,CREDITO,Supermercado,DOC,327.04,BRL,2021-05-06,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,ba7cfda8-b58f-4468-b6ee-f9d439bd93eb,TRANSACAO_EFETIVADA,CREDITO,Gás,CONVENIO_ARRECADACAO,109.84,BRL,2021-02-15,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,8614ad96-e7f5-400f-9bc0-9f6a94332994,TRANSACAO_EFETIVADA,CREDITO,Curso,TED,572.49,BRL,2021-11-04,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,9a1518c2-b8bb-44a8-819c-ba9c066dc376,TRANSACAO_EFETIVADA,CREDITO,Luz,CONVENIO_ARRECADACAO,572.71,BRL,2021-08-28,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,a29ee6b9-559f-4666-bbd3-bb098a502d33,TRANSACAO_EFETIVADA,CREDITO,PetShop,DOC,67.03,BRL,2021-03-15,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,9ebe1f13-52c1-4024-a157-97ea2d6577a9,TRANSACAO_EFETIVADA,CREDITO,IPVA,TED,3257.21,BRL,2021-02-06,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,a00c222a-9044-4bf5-9129-65cec21aec28,TRANSACAO_EFETIVADA,CREDITO,Aplicativo de Transporte,OUTROS,17.01,BRL,2021-07-01,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,b36e6981-d62d-4f05-8639-0345f4cd2bfc,TRANSACAO_EFETIVADA,CREDITO,Telefone,CONVENIO_ARRECADACAO,282.73,BRL,2021-07-27,NA,PESSOA_NATURAL,NA,NA,NA,0
a68a576f-4f6e-4eed-b3d4-85a3f5e20351,362.529.240-03,63d929c5-2a09-479e-806c-8cd073a029ab,Instituição Financeira 05,5c3ea323-717e-4abb-9917-b4af7fca9e16,TRANSACAO_EFETIVADA,CREDITO,Educação,PIX,165.59,BRL,2021-10-08,NA,PESSOA_NATURAL,NA,NA,NA,0
